,GENRE_Action,GENRE_Animation,GENRE_Comedy,GENRE_Crime,GENRE_Drama,GENRE_Others
2113,0,1,1,0,0,0
2114,0,0,0,0,1,0
2115,0,0,1,0,0,0
2116,0,0,0,1,1,0
2117,0,1,0,0,1,0
2118,0,0,1,0,1,0
2119,0,0,1,0,0,0
2120,0,0,1,0,0,0
2121,0,0,0,1,1,0
2123,0,0,0,1,0,0
2125,0,0,0,0,1,0
2127,0,0,1,0,1,0
2128,0,0,0,1,1,0
2129,0,0,1,0,0,0
2130,0,0,0,0,1,0
2131,0,0,0,0,1,0
2132,0,1,0,0,1,0
2133,0,0,0,0,0,1
2134,0,0,0,0,1,0
2135,0,0,1,0,1,0
2136,0,0,1,0,1,0
2137,0,0,1,0,0,0
2138,0,0,0,1,0,0
2139,0,0,0,0,1,0
2140,0,0,0,0,1,0
2141,0,0,1,0,0,0
2142,0,0,0,0,1,0
2143,0,0,0,0,1,0
2144,0,1,1,0,0,0
2146,1,0,0,1,0,0
2147,0,0,0,0,0,1
2148,1,1,0,0,0,0
2149,1,1,0,0,0,0
2150,0,1,1,0,0,0
2151,0,0,0,0,0,1
2152,0,0,0,1,0,0
2153,0,0,0,0,0,1
2154,0,0,0,0,1,0
2155,0,0,0,0,0,1
2157,0,0,1,0,0,0
2158,0,0,0,1,0,0
2159,0,0,1,0,1,0
2160,0,0,0,0,0,1
2161,0,1,1,0,0,0
2162,0,0,1,0,0,0
2163,0,1,1,0,0,0
2165,0,0,1,0,0,0
2166,1,1,0,0,1,0
2167,0,0,0,0,0,1
2168,0,0,1,0,1,0
2170,0,0,0,0,0,1
2171,0,0,0,0,1,0
2173,0,0,1,0,0,0
2174,0,0,1,0,1,0
2176,0,0,1,0,0,0
2179,1,0,0,0,1,0
2180,0,0,1,0,1,0
2181,0,0,1,0,0,0
2182,0,0,0,0,0,1
2183,0,0,1,0,0,0
2184,0,0,1,0,0,0
2185,0,0,0,0,0,1
2186,0,0,1,0,0,0
2187,0,0,1,0,1,0
2188,0,0,0,0,1,0
2189,1,1,0,1,0,0
2190,0,0,0,0,0,1
2191,0,0,0,0,1,0
2192,0,0,1,0,0,0
2193,0,0,0,0,1,0
2194,0,0,1,0,0,0
2195,0,0,0,0,1,0
2196,0,0,0,0,0,1
2197,0,0,0,0,1,0
2198,0,0,0,0,0,1
2199,0,1,1,0,1,0
2200,0,0,0,0,1,0
2201,0,0,1,0,0,0
2202,0,0,0,0,0,1
2203,0,0,0,1,1,0
2204,0,0,1,0,0,0
2205,1,0,0,0,0,0
2206,1,1,0,0,0,0
2207,0,1,0,1,1,0
2209,0,0,0,0,1,0
2210,0,0,0,0,0,1
2211,1,0,0,0,0,0
2212,0,0,1,0,0,0
2213,0,0,0,0,0,1
2214,0,0,0,0,0,1
2216,1,1,1,0,0,0
2217,0,0,0,0,0,1
2218,0,0,0,0,1,0
2219,0,0,1,0,0,0
2220,0,1,1,0,0,0
2221,0,0,0,1,0,0
2222,0,0,0,0,1,0
2223,0,0,1,0,0,0
2224,0,0,0,0,1,0
2227,0,0,0,1,1,0
2228,0,0,1,0,1,0
2229,0,0,1,0,1,0
2230,1,0,0,1,1,0
2231,0,0,0,0,0,1
2232,0,0,0,0,0,1
2233,0,0,0,0,0,1
2234,0,0,0,0,0,1
2235,0,0,0,0,0,1
2237,0,0,0,0,1,0
2238,1,1,0,0,0,0
2239,0,1,0,0,1,0
2240,0,0,1,0,0,0
2241,0,0,1,0,1,0
2242,0,0,0,0,0,1
2243,1,0,0,0,1,0
2244,0,1,1,0,0,0
2245,0,0,0,0,0,1
2246,1,1,0,0,1,0
2247,0,0,0,1,0,0
2249,1,0,0,0,1,0
2250,0,0,0,1,1,0
2251,1,1,0,0,0,0
2252,0,0,0,0,0,1
2253,0,0,1,0,1,0
2254,0,0,0,0,1,0
2255,0,0,1,0,1,0
2256,0,0,0,1,1,0
2257,0,0,0,0,0,1
2258,1,1,0,0,0,0
2260,0,0,0,0,0,1
2261,0,0,1,0,1,0
2262,0,0,0,0,0,1
2263,0,0,0,0,0,1
2264,1,1,0,1,0,0
2265,0,0,1,0,1,0
2266,1,1,0,0,0,0
2267,1,1,0,0,0,0
2268,1,1,0,0,0,0
2269,0,0,0,1,1,0
2270,0,0,0,0,1,0
2271,0,0,0,0,0,1
2272,0,0,1,0,0,0
2273,0,0,1,0,1,0
2274,1,1,0,0,0,0
2275,1,0,0,1,0,0
2276,0,0,0,0,1,0
2277,0,0,0,0,1,0
2278,1,0,1,0,1,0
2279,0,0,1,0,1,0
2280,1,0,0,1,0,0
2281,0,0,1,0,1,0
2282,0,1,0,0,1,0
2283,1,1,0,0,1,0
2284,1,0,0,1,0,0
2285,0,1,1,0,0,0
2286,0,0,0,0,0,1
2288,0,0,0,1,1,0
2289,1,1,0,0,0,0
2290,0,0,1,0,0,0
2291,0,0,0,0,1,0
2292,0,0,0,0,0,1
2293,0,0,0,1,0,0
2294,0,1,0,0,1,0
2296,1,0,0,1,1,0
2298,0,0,0,1,1,0
2299,0,0,0,0,0,1
2300,1,0,0,0,1,0
2301,0,0,1,0,0,0
2302,1,1,0,0,0,0
2303,0,0,1,0,1,0
2304,0,0,0,0,0,1
2305,0,0,0,0,1,0
2306,0,0,1,0,0,0
2307,0,0,0,1,0,0
2308,0,0,0,0,1,0
2309,0,0,1,0,1,0
2310,0,0,1,0,0,0
2311,0,0,1,0,1,0
2312,0,0,0,1,1,0
2313,0,0,1,1,1,0
2314,0,0,0,0,1,0
2315,0,1,0,0,0,0
2316,0,0,0,0,1,0
2318,0,1,1,0,0,0
2319,0,1,0,0,0,0
2320,0,0,0,1,1,0
2321,1,0,0,0,0,0
2322,0,0,0,1,1,0
2323,0,0,0,0,0,1
2325,0,0,0,0,0,1
2327,0,0,0,0,0,1
2328,0,0,0,0,0,1
2329,0,0,0,0,0,1
2330,0,0,0,1,0,0
2333,0,0,0,1,0,0
2334,0,0,1,0,0,0
2335,1,0,0,0,1,0
2336,0,0,0,0,1,0
2337,0,0,1,0,0,0
2338,0,0,0,1,0,0
2339,1,0,0,0,1,0
2341,0,0,0,0,0,1
2342,0,0,1,0,0,0
2343,0,0,0,0,0,1
2344,0,0,0,0,1,0
2345,0,0,1,1,0,0
2346,0,0,0,0,1,0
2348,1,0,0,0,1,0
2349,0,0,0,0,1,0
2350,0,1,1,0,0,0
2351,0,1,1,0,0,0
2352,0,0,1,0,0,0
2353,1,1,1,0,0,0
2354,0,0,1,0,0,0
2355,0,0,0,0,1,0
2356,1,1,0,0,0,0
2358,0,0,0,1,0,0
2361,0,0,1,0,0,0
2363,0,0,0,0,0,1
2364,0,0,1,0,0,0
2365,1,1,0,0,0,0
2366,0,0,1,0,0,0
2367,0,0,0,1,1,0
2368,0,0,0,0,0,1
2369,1,0,0,0,0,0
2370,1,0,0,0,0,0
2371,1,0,0,0,0,0
2372,0,0,0,0,0,1
2374,0,1,1,0,0,0
2375,0,1,0,0,0,0
2376,0,0,1,0,0,0
2377,1,0,0,0,0,0
2378,0,0,0,0,1,0
2379,1,0,0,1,1,0
2380,1,1,0,0,0,0
2381,0,0,0,0,0,1
2382,1,0,1,0,0,0
2384,0,0,0,0,0,1
2386,0,0,0,1,1,0
2387,1,1,0,0,0,0
2388,0,0,0,1,0,0
2389,0,0,0,0,0,1
2390,0,0,0,0,0,1
2391,0,1,1,0,0,0
2392,0,0,1,0,0,0
2393,1,0,1,1,0,0
2394,0,1,1,0,0,0
2395,1,1,0,1,0,0
2396,1,0,0,1,1,0
2398,0,0,1,0,0,0
2399,1,1,0,0,0,0
2400,0,0,0,0,1,0
2402,1,0,0,0,0,0
2403,0,1,1,0,0,0
2404,1,0,0,0,0,0
2405,1,0,0,0,0,0
2406,0,0,0,0,1,0
2407,0,1,0,0,0,0
2408,0,0,0,0,1,0
2411,0,0,0,0,0,1
2412,0,0,1,1,1,0
2414,0,0,0,0,1,0
2415,0,0,0,1,1,0
2416,0,0,0,0,1,0
2417,0,0,0,0,1,0
2419,0,0,0,0,1,0
2420,0,0,0,0,1,0
2421,1,1,1,0,0,0
2422,1,0,1,0,0,0
2423,1,0,0,0,0,0
2424,1,1,0,0,0,0
2425,1,0,0,1,0,0
2426,1,0,0,0,1,0
2427,1,0,0,1,0,0
2428,0,1,0,0,0,0
2429,0,0,0,0,1,0
2430,1,0,0,0,1,0
2431,0,0,0,0,1,0
2432,0,0,1,0,0,0
2433,0,0,0,0,1,0
2434,0,0,0,0,1,0
2435,0,0,1,0,1,0
2436,1,0,0,1,0,0
2438,1,0,0,1,1,0
2439,0,0,1,0,1,0
2440,0,0,1,0,1,0
2441,0,0,1,0,1,0
2442,0,0,0,0,1,0
2443,0,0,0,1,0,0
2444,0,0,0,0,1,0
2445,0,0,0,0,1,0
2446,0,0,0,0,1,0
2447,0,0,1,0,1,0
2448,0,1,0,0,0,0
2449,0,0,1,0,0,0
2451,0,1,0,0,0,0
2452,1,1,0,0,0,0
2453,0,0,0,0,1,0
2454,0,0,0,0,0,1
2455,1,0,0,0,0,0
2456,0,0,0,1,0,0
2457,0,0,0,0,0,1
2458,0,0,0,0,0,1
2459,1,0,0,0,0,0
2461,1,1,0,0,0,0
2462,0,0,0,0,0,1
2464,0,0,0,1,1,0
2465,0,1,0,0,0,0
2467,0,0,0,0,1,0
2468,0,0,1,0,0,0
2469,0,0,1,0,0,0
2470,1,1,0,0,0,0
2471,0,0,0,0,1,0
2472,0,0,0,0,0,1
2473,0,0,1,0,1,0
2474,0,0,0,0,0,1
2475,0,0,0,1,1,0
2476,1,1,1,0,0,0
2477,0,0,0,0,0,1
2478,1,0,0,1,0,0
2479,0,0,0,0,1,0
2481,1,1,0,0,0,0
2483,0,0,0,0,0,1
2484,0,0,0,0,1,0
2485,0,0,1,0,0,0
2486,0,0,0,0,1,0
2487,1,0,0,1,1,0
2488,0,1,0,0,0,0
2489,0,0,0,0,0,1
2490,0,0,1,0,1,0
2491,1,0,1,0,1,0
2492,0,0,0,0,0,1
2493,0,0,1,0,0,0
2495,1,0,0,0,1,0
2496,0,0,0,0,1,0
2497,0,0,0,1,1,0
2498,0,0,0,1,0,0
2499,1,0,0,1,1,0
2500,1,0,0,1,0,0
2502,0,0,0,0,1,0
2503,0,0,1,1,0,0
2504,0,0,1,0,0,0
2505,0,0,0,0,0,1
2507,0,0,0,0,1,0
2508,0,0,1,0,1,0
2511,0,0,0,0,1,0
2512,0,0,1,0,0,0
2514,0,0,1,0,1,0
2515,0,0,0,0,1,0
2516,0,0,0,0,1,0
2517,1,0,1,1,0,0
2518,1,1,0,0,0,0
2519,0,0,0,0,1,0
2520,0,0,1,0,0,0
2521,0,1,0,0,0,0
2523,0,0,0,1,1,0
2525,0,0,0,0,1,0
2526,0,0,1,0,1,0
2527,0,0,0,0,1,0
2528,1,1,0,0,1,0
2529,0,0,0,0,0,1
2530,0,0,0,0,0,1
2531,0,1,0,0,0,0
2532,0,1,0,0,1,0
2533,1,1,0,0,0,0
2534,0,0,0,0,0,1
2535,1,0,0,1,0,0
2536,0,0,1,1,0,0
2537,0,0,0,1,0,0
2538,0,0,1,1,0,0
2539,1,0,0,0,1,0
2540,0,0,0,0,1,0
2541,0,0,0,1,0,0
2542,0,1,1,0,0,0
2543,0,0,1,0,0,0
2544,0,1,1,0,1,0
2546,0,1,0,0,0,0
2547,0,0,0,0,1,0
2548,1,0,1,0,0,0
2549,0,0,1,0,1,0
2551,1,0,0,0,0,0
2552,0,0,0,0,0,1
2553,0,0,0,0,1,0
2554,0,0,1,0,0,0
2556,0,0,0,0,1,0
2557,0,0,1,0,0,0
2558,0,0,0,1,0,0
2559,0,1,0,0,0,0
2560,0,0,0,0,0,1
2561,0,0,1,0,0,0
2562,1,0,1,0,0,0
2563,1,0,0,1,1,0
2564,0,0,1,0,1,0
2565,0,0,1,0,1,0
2566,0,0,0,0,1,0
2568,0,0,1,0,1,0
2569,0,0,0,1,0,0
2570,0,0,0,0,1,0
2571,0,0,0,0,1,0
2572,0,0,0,0,0,1
2573,0,0,1,0,1,0
2574,0,0,0,0,1,0
2575,0,0,1,1,0,0
2577,0,0,0,0,0,1
2578,0,0,0,0,1,0
2580,0,1,0,0,0,0
2581,0,0,0,0,0,1
2582,1,1,0,0,0,0
2583,0,0,0,0,0,1
2586,1,1,0,0,0,0
2587,0,1,0,0,1,0
2588,1,0,1,0,0,0
2589,0,1,0,0,0,0
2590,0,0,1,0,0,0
2591,0,0,0,0,1,0
2592,0,0,0,0,1,0
2594,1,1,0,0,0,0
2595,0,0,0,0,1,0
2596,1,0,1,1,0,0
2597,1,0,0,1,0,0
2599,0,0,1,0,1,0
2600,0,0,1,0,1,0
2601,1,0,0,1,0,0
2602,0,1,1,0,0,0
2603,0,0,0,0,1,0
2604,0,0,0,0,1,0
2605,1,0,0,0,1,0
2606,1,1,0,0,0,0
2607,0,0,0,0,1,0
2608,0,0,0,0,0,1
2609,0,0,1,0,1,0
2611,1,0,0,1,1,0
2612,0,0,1,0,1,0
2613,0,0,0,0,0,1
2614,0,0,0,0,1,0
2615,0,0,1,0,0,0
2616,0,0,0,0,0,1
2617,1,1,0,0,0,0
2618,1,1,0,0,0,0
2619,0,0,1,0,0,0
2620,0,1,1,0,0,0
2621,0,0,1,0,1,0
2622,0,1,1,0,0,0
2623,0,0,0,1,1,0
2624,0,1,1,0,0,0
2625,0,1,0,0,0,0
2626,1,0,0,1,0,0
2627,0,0,0,0,1,0
2628,0,0,0,0,0,1
2629,0,0,1,0,0,0
2630,0,0,0,0,0,1
2631,0,0,0,0,1,0
2633,0,0,0,0,0,1
2634,0,0,0,0,0,1
2635,0,0,0,0,1,0
2636,1,0,0,0,0,0
2637,0,0,0,0,0,1
2638,0,0,0,0,1,0
2639,0,0,0,0,0,1
2640,0,0,0,0,0,1
2641,1,0,0,0,0,0
2642,1,0,0,1,0,0
2643,0,1,0,0,0,0
2644,0,0,0,0,1,0
2645,1,0,1,0,0,0
2646,0,0,1,0,1,0
2647,0,0,1,1,0,0
2648,0,1,0,0,0,0
2649,0,0,0,0,0,1
2650,0,0,1,0,1,0
2651,0,0,0,0,0,1
2653,1,1,0,0,0,0
2654,0,0,1,0,0,0
2655,0,0,1,0,1,0
2657,0,0,1,0,0,0
2658,0,0,1,0,1,0
2659,0,0,1,0,0,0
2661,0,0,1,0,0,0
2662,0,0,1,0,1,0
2663,0,0,0,0,0,1
2664,0,0,0,0,1,0
2665,0,0,1,1,1,0
2666,0,0,0,0,1,0
2667,0,0,1,0,0,0
2668,0,0,0,0,0,1
2669,1,1,0,0,1,0
2670,0,1,0,0,0,0
2671,0,1,0,0,0,0
2672,0,0,0,0,1,0
2673,0,0,0,0,0,1
2675,0,0,0,1,1,0
2677,0,0,0,0,1,0
2678,0,0,0,0,0,1
2679,0,0,0,1,1,0
2681,1,0,0,0,1,0
2682,0,0,0,0,0,1
2683,0,0,0,0,0,1
2684,0,0,1,0,0,0
2685,0,1,0,0,1,0
2687,1,1,0,0,0,0
2688,0,0,0,0,0,1
2689,0,0,0,0,0,1
2691,1,0,0,1,1,0
2692,0,0,0,0,1,0
2693,0,0,0,1,1,0
2696,0,0,1,0,1,0
2697,0,0,0,0,0,1
2698,0,0,0,1,0,0
2699,0,0,1,0,0,0
2700,0,0,0,0,0,1
2701,0,0,0,0,0,1
2702,0,0,0,0,0,1
2703,0,0,0,0,0,1
2704,0,0,0,0,0,1
2705,0,1,1,0,0,0
2706,0,0,1,0,0,0
2707,0,0,0,1,1,0
2708,0,1,0,0,0,0
2709,0,0,0,0,1,0
2711,0,0,0,0,0,1
2713,1,1,1,0,0,0
2715,1,0,0,0,0,0
2716,0,0,0,1,1,0
2717,0,0,0,0,0,1
2718,0,1,1,0,0,0
2719,0,0,1,0,0,0
2720,0,0,0,1,1,0
2721,0,0,0,0,0,1
2723,0,1,1,0,0,0
2724,0,0,0,0,0,1
2725,0,0,1,0,0,0
2726,0,0,0,1,1,0
2728,0,0,0,1,0,0
2729,1,0,0,1,0,0
2732,0,1,0,0,0,0
2734,0,0,1,0,0,0
2736,0,0,1,0,0,0
2737,1,0,0,1,1,0
2738,1,1,0,0,0,0
2739,0,0,0,0,1,0
2740,0,1,1,0,1,0
2741,0,0,0,0,0,1
2742,1,0,0,0,0,0
2743,0,0,0,0,1,0
2744,0,0,0,0,0,1
2745,0,0,0,0,0,1
2746,0,0,0,0,1,0
2747,0,0,0,0,1,0
2749,0,1,1,0,1,0
2750,0,0,1,0,0,0
2752,0,1,1,0,0,0
2754,0,0,1,0,0,0
2755,0,0,1,0,1,0
2756,0,0,1,0,1,0
2758,0,0,0,0,0,1
2759,1,0,0,0,0,0
2760,0,0,0,0,1,0
2762,0,0,1,0,1,0
2763,0,0,0,0,1,0
2764,0,0,0,1,1,0
2765,0,0,1,0,0,0
2766,0,0,1,0,0,0
2767,1,0,1,0,0,0
2768,0,0,1,0,0,0
2770,0,0,0,0,0,1
2771,0,0,0,0,0,1
2773,0,1,1,0,0,0
2774,0,0,0,1,1,0
2776,0,0,1,0,1,0
2777,0,0,1,0,0,0
2778,0,0,1,0,1,0
2780,0,0,0,0,1,0
2781,0,1,1,0,0,0
2782,0,0,0,0,0,1
2783,0,1,0,0,1,0
2784,0,0,1,0,1,0
2785,1,1,1,0,0,0
2787,0,0,0,0,1,0
2788,0,0,0,0,1,0
2789,0,0,0,0,1,0
2791,0,0,0,0,0,1
2792,0,0,0,0,1,0
2793,1,0,0,1,1,0
2795,0,0,1,0,0,0
2796,0,1,1,0,0,0
2798,0,0,1,0,0,0
2799,1,0,0,1,0,0
2800,0,0,0,0,0,1
2802,0,0,1,0,0,0
2803,1,0,0,1,1,0
2805,0,0,0,0,1,0
2806,0,0,0,0,0,1
2807,1,0,1,0,0,0
2808,0,0,0,0,0,1
2809,0,0,0,0,1,0
2810,0,1,1,0,0,0
2811,0,1,1,0,1,0
2812,0,0,0,0,1,0
2813,0,0,0,0,0,1
2814,0,0,0,0,1,0
2815,0,0,0,0,0,1
2816,0,0,1,0,0,0
2817,1,0,0,0,0,0
2818,0,0,0,0,1,0
2819,1,0,1,0,1,0
2820,0,0,0,1,0,0
2821,1,1,0,0,0,0
2822,1,0,1,0,1,0
2824,1,0,1,0,0,0
2825,0,1,0,0,0,0
2826,0,0,1,0,1,0
2828,0,0,0,0,1,0
2829,0,0,0,0,1,0
2833,0,0,0,0,0,1
2834,0,0,0,0,1,0
2835,1,1,1,0,0,0
2836,0,0,0,0,0,1
2837,0,0,1,0,0,0
2838,0,0,1,0,0,0
2839,0,0,1,0,0,0
2840,0,0,0,0,1,0
2841,0,0,1,0,0,0
2843,0,0,1,0,0,0
2844,1,0,0,0,1,0
2847,0,0,0,1,0,0
2848,0,0,0,0,1,0
2849,0,0,0,0,1,0
2850,0,0,0,0,1,0
2851,0,0,0,1,0,0
2852,0,0,1,0,0,0
2853,0,0,0,0,1,0
2854,0,0,1,0,0,0
2855,0,0,1,0,1,0
2856,0,1,1,0,0,0
2858,0,0,0,0,0,1
2860,0,0,0,0,0,1
2861,0,0,0,0,1,0
2862,0,0,0,0,1,0
2863,1,0,0,1,0,0
2865,1,1,1,0,0,0
2866,0,0,1,0,0,0
2867,1,0,0,0,0,0
2868,0,1,0,0,0,0
2869,0,0,0,1,0,0
2870,0,0,1,1,0,0
2871,0,0,0,0,1,0
2872,1,0,0,0,0,0
2873,0,0,0,0,0,1
2874,0,1,1,0,0,0
2875,0,0,0,0,1,0
2876,0,0,0,0,0,1
2877,1,0,0,0,0,0
2878,0,0,1,0,1,0
2881,1,0,0,1,0,0
2882,0,0,0,1,1,0
2883,0,0,1,0,0,0
2885,0,0,1,0,1,0
2886,0,0,1,0,0,0
2887,0,0,1,0,0,0
2888,0,0,0,0,1,0
2889,0,0,0,0,0,1
2890,0,0,0,0,1,0
2891,0,0,0,0,0,1
2892,0,0,0,0,0,1
2893,0,0,0,0,0,1
2894,0,0,0,1,1,0
2895,0,1,0,0,0,0
2897,0,0,1,0,1,0
2898,0,0,0,0,1,0
2901,0,0,1,0,0,0
2903,1,0,0,0,1,0
2904,0,1,1,0,0,0
2906,0,0,0,0,1,0
2907,0,0,1,0,0,0
2908,0,0,0,0,1,0
2909,0,1,1,0,0,0
2910,1,0,1,0,1,0
2911,0,0,0,0,1,0
2912,0,0,1,0,1,0
2913,0,0,0,0,0,1
2914,0,0,0,0,0,1
2915,0,0,1,0,0,0
2918,0,0,1,0,1,0
2920,0,0,0,0,1,0
2921,0,0,0,0,0,1
2922,0,0,0,0,1,0
2923,0,0,0,0,1,0
2924,1,0,1,1,0,0
2925,0,0,0,1,0,0
2926,0,0,0,0,1,0
2927,1,0,0,1,0,0
2928,0,0,0,1,0,0
2929,0,0,0,0,0,1
2930,0,0,0,0,1,0
2931,0,0,0,0,1,0
2932,1,0,0,0,0,0
2933,0,0,0,1,0,0
2934,0,0,1,0,0,0
2936,0,0,0,0,0,1
2937,0,1,0,0,0,0
2938,0,0,1,1,1,0
2939,0,0,0,0,1,0
2940,0,0,1,0,0,0
2941,0,0,0,1,1,0
2942,0,0,0,0,1,0
2944,0,0,1,0,1,0
2945,0,0,0,0,1,0
2946,0,0,0,1,0,0
2949,1,0,0,1,0,0
2950,0,0,0,0,1,0
2951,0,0,1,0,0,0
2953,0,0,0,0,0,1
2954,0,1,0,0,0,0
2955,1,0,0,0,0,0
2956,0,0,1,0,0,0
2957,0,0,0,0,1,0
2958,0,0,0,0,1,0
2960,0,0,1,0,1,0
2961,0,0,0,0,1,0
2962,0,1,1,0,0,0
2963,0,0,0,0,0,1
2964,0,0,0,0,1,0
2965,1,0,0,0,0,0
2967,0,0,1,0,1,0
2968,0,0,1,0,1,0
2969,0,0,0,0,1,0
2972,0,1,1,0,0,0
2973,0,0,0,0,1,0
2975,0,1,0,0,1,0
2976,0,0,0,0,0,1
2977,0,1,0,0,1,0
2979,0,0,0,0,1,0
2982,1,1,0,0,0,0
2983,0,0,0,0,0,1
2984,0,0,1,0,0,0
2985,0,0,1,0,1,0
2986,0,0,0,0,0,1
2987,0,0,1,0,0,0
2988,0,0,0,0,0,1
2989,0,1,0,0,0,0
2991,0,1,0,0,0,0
2993,0,0,0,0,0,1
2996,0,0,1,0,1,0
2997,0,1,0,0,0,0
2998,1,0,0,0,1,0
2999,0,0,0,0,0,1
3000,0,0,0,1,1,0
3002,0,0,0,1,0,0
3003,0,0,0,0,0,1
3004,1,0,0,1,1,0
3005,0,0,1,0,0,0
3006,1,0,1,0,0,0
3007,0,0,0,0,0,1
3008,0,0,0,1,1,0
3010,0,0,0,0,0,1
3011,0,0,0,0,0,1
3013,0,0,0,0,0,1
3015,0,0,1,0,0,0
3016,0,0,0,1,1,0
3020,0,0,0,1,0,0
3021,0,0,0,1,0,0
3024,0,0,0,0,1,0
3025,0,0,0,0,1,0
3026,0,0,0,0,1,0
3027,0,0,0,0,1,0
3028,0,0,1,0,0,0
3029,0,0,1,0,0,0
3030,0,0,0,0,1,0
3031,0,0,1,0,1,0
3032,0,0,0,0,0,1
3033,0,0,1,0,0,0
3034,0,1,1,0,0,0
3036,0,0,0,0,1,0
3037,0,0,0,0,1,0
3038,0,0,1,0,0,0
3039,0,0,0,0,0,1
3041,1,1,0,0,0,0
3042,0,0,1,0,0,0
3043,0,0,0,0,0,1
3044,0,0,0,1,1,0
3046,0,0,1,0,0,0
3047,0,0,0,0,1,0
3048,0,0,0,0,1,0
3051,0,0,0,0,1,0
3052,0,0,0,0,0,1
3053,0,0,0,0,1,0
3054,1,0,0,1,1,0
3055,0,0,0,0,1,0
3056,0,0,0,0,1,0
3057,0,0,0,0,1,0
3058,1,0,0,0,1,0
3060,0,0,0,0,1,0
3061,0,0,0,0,1,0
3063,0,1,1,0,0,0
3064,0,0,0,0,0,1
3065,0,0,0,0,1,0
3067,0,0,1,0,0,0
3070,0,1,0,0,0,0
3071,0,1,0,0,0,0
3072,0,0,0,0,1,0
3073,0,0,0,0,0,1
3074,0,0,1,0,1,0
3075,0,0,0,0,1,0
3077,0,0,0,0,1,0
3078,1,1,0,0,0,0
3079,0,1,1,0,0,0
3081,0,0,0,0,1,0
3085,0,0,0,0,1,0
3086,0,0,0,0,0,1
3088,0,0,0,0,0,1
3090,0,0,0,0,1,0
3091,1,0,1,0,0,0
3092,0,1,1,0,0,0
3094,0,0,1,0,0,0
3095,0,0,0,0,1,0
3097,0,0,0,0,1,0
3098,1,1,1,0,0,0
3099,0,0,0,0,1,0
3100,0,0,0,0,1,0
3102,1,0,0,1,0,0
3103,0,0,1,0,1,0
3104,0,0,0,1,0,0
3106,0,0,0,0,1,0
3107,0,0,0,0,0,1
3108,0,0,0,1,0,0
3109,0,0,1,0,1,0
3110,0,0,1,0,0,0
3111,0,0,1,0,0,0
3112,0,0,0,0,1,0
3113,1,0,0,0,1,0
3114,0,0,1,0,0,0
3116,0,0,0,0,1,0
3117,0,0,0,0,1,0
3118,0,1,1,0,0,0
3119,0,0,1,0,1,0
3120,0,0,0,0,1,0
3121,0,0,0,0,0,1
3124,0,0,1,0,1,0
3125,0,0,0,0,0,1
3126,0,0,1,0,1,0
3127,0,0,0,0,0,1
3128,0,0,1,0,0,0
3129,0,0,0,0,1,0
3130,0,1,1,0,0,0
3131,0,0,1,0,0,0
3132,0,0,1,0,1,0
3133,0,0,0,0,1,0
3135,0,0,0,0,0,1
3136,0,0,0,0,1,0
3138,0,0,0,0,0,1
3139,0,0,0,0,1,0
3140,0,0,0,0,0,1
3141,0,0,0,0,0,1
3142,0,0,0,0,1,0
3143,0,0,1,0,0,0
3145,0,0,0,0,0,1
3146,0,0,0,0,1,0
3147,0,0,1,0,1,0
3148,1,1,1,0,0,0
3149,0,0,0,0,1,0
3150,0,0,0,1,1,0
3151,0,0,0,0,1,0
3152,0,0,0,0,0,1
3153,0,0,0,1,0,0
3154,0,1,0,0,1,0
3155,0,1,0,0,0,0
3157,0,0,0,0,0,1
3159,0,0,0,0,1,0
3160,0,0,1,0,0,0
3162,0,0,1,0,1,0
3164,0,0,0,0,1,0
3168,0,0,1,0,1,0
3169,0,0,1,0,1,0
3170,0,0,1,0,0,0
3171,0,0,0,0,1,0
3172,1,0,0,0,1,0
3173,0,0,0,0,0,1
3174,0,0,0,1,0,0
3175,1,1,0,0,0,0
3176,0,0,0,0,1,0
3177,0,0,0,0,0,1
3178,0,1,0,0,0,0
3179,0,0,0,1,0,0
3180,0,0,1,0,0,0
3181,0,0,0,0,1,0
3183,0,0,0,0,0,1
3184,0,0,1,0,0,0
3186,0,0,1,0,0,0
3187,0,0,0,0,0,1
3190,0,0,1,0,1,0
3191,0,0,0,0,1,0
3192,0,0,0,0,0,1
3193,0,1,0,0,0,0
3194,0,0,0,0,0,1
3198,0,0,1,0,0,0
3199,0,0,0,0,0,1
3201,0,0,0,0,1,0
3204,0,0,0,1,1,0
3205,1,1,1,0,0,0
3206,0,0,0,0,1,0
3207,0,0,0,0,1,0
3208,1,0,0,0,1,0
3209,1,1,0,0,0,0
3212,0,0,0,1,1,0
3213,0,0,0,0,0,1
3214,0,0,0,0,1,0
3215,0,0,0,0,0,1
3218,0,0,1,1,0,0
3219,0,0,0,0,1,0
3220,0,0,0,0,0,1
3221,0,0,0,0,1,0
3222,0,0,1,0,1,0
3223,0,1,1,0,0,0
3224,0,1,1,0,0,0
3225,0,0,0,0,1,0
3226,0,0,1,0,1,0
3228,0,0,0,1,1,0
3229,1,0,0,1,1,0
3231,0,0,1,0,1,0
3232,0,1,0,0,0,0
3234,0,0,1,0,0,0
3235,0,0,0,0,1,0
3236,1,1,0,0,0,0
3237,0,1,0,0,0,0
3238,0,0,0,0,1,0
3239,0,0,1,0,0,0
3240,0,1,1,0,0,0
3241,0,0,1,0,0,0
3242,0,0,0,0,1,0
